Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
PSBH,"PSB Holdings, Inc.",6.7,43828458.7,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/psbh
PULB,Pulaski Financial Corp.,11.19,135085131.7,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/pulb
PZN,Pzena Investment Management Inc,11.09,722950756.5,n/a,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/pzn
QCCO,"QC Holdings, Inc.",2.49,43603114.59,n/a,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/qcco
QCRH,"QCR Holdings, Inc.",17.18,136025261.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/qcrh
QTET,Quartet Merger Corp.,10.01,126958081.3,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/qtet
QTETR,Quartet Merger Corp.,0.65,0,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/qtetr
QTETU,Quartet Merger Corp.,10.54,133680137.5,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/qtetu
RDN,Radian Group Inc.,13.17,2515428975,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rdn
RJD,"Raymond James Financial, Inc.",26.78,0,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjd
RJF,"Raymond James Financial, Inc.",50.67,7148274709,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjf
RCAP,RCS CAPITAL CORPORATION,21.19,1011631493,n/a,2013,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rcap
RMAX,"RE/MAX Holdings, Inc.",28.64,332452346.7,n/a,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/rmax
RLGY,Realogy Holdings Corp.,38.04,5558478598,n/a,2012,Finance,Real Estate,http://www.nasdaq.com/symbol/rlgy
RM,Regional Management Corp.,15.51,197005243.7,n/a,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/rm
RF,Regions Financial Corporation,10.36,14286515037,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rf
RGA,"Reinsurance Group of America, Incorporated",81.74,5646401553,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rga
RNR,RenaissanceRe Holdings Ltd.,106.16,4304675046,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rnr
RNST,Renasant Corporation,28.75,905174401.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rnst
RBCAA,"Republic Bancorp, Inc.",23.26,483684047.5,n/a,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/rbcaa
FRBK,"Republic First Bancorp, Inc.",4.59,173570863.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frbk
REXI,"Resource America, Inc.",9.44,192348665.9,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/rexi
RIVR,River Valley Bancorp.,21.85,54268757.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/rivr
RVSB,Riverview Bancorp Inc,3.84,86292057.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/rvsb
RLI,RLI Corp.,44.15,1898001480,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rli
ROIQ,ROI Acquisition Corp. II,9.74,152187500,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/roiq
ROIQW,ROI Acquisition Corp. II,0.34,0,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/roiqw
ROL,"Rollins, Inc.",29.16,4258047010,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/rol
RSE,"Rouse Properties, Inc.",17.2,993143910,n/a,2011,Finance,Real Estate,http://www.nasdaq.com/symbol/rse
RBPAA,"Royal Bancshares of Pennsylvania, Inc.",2,22404110,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rbpaa
RY,Royal Bank Of Canada,73.89,106509376250,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry
RBS,Royal Bank Scotland plc (The),12.38,70569494441,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs
RBS^E,Royal Bank Scotland plc (The),23.94,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^e
RBS^F,Royal Bank Scotland plc (The),25.79,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^f
RBS^G,Royal Bank Scotland plc (The),24.07,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/rbs^g
RBS^H,Royal Bank Scotland plc (The),25.41,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^h
RBS^I,Royal Bank Scotland plc (The),24.11,0,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^i
STBA,"S&T Bancorp, Inc.",23.66,703098281.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stba
SFE,"Safeguard Scientifics, Inc.",19.49,402117641,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/sfe
SAFT,"Safety Insurance Group, Inc.",50.77,785276039.5,n/a,2002,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/saft
SAL,"Salisbury Bancorp, Inc.",28.26,48356279.46,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sal
SASR,"Sandy Spring Bancorp, Inc.",23.81,596646051.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sasr
SC,Santander Consumer USA Holdings Inc.,19.87,6930169046,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sc
SBFG,"SB Financial Group, Inc.",8.4,40941020.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfg
SBCF,Seacoast Banking Corporation of Florida,10.31,267900071.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbcf
SNFCA,Security National Financial Corporation,4.34,57175837.04,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/snfca
SEIC,SEI Investments Company,35.755,5998453236,n/a,1981,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/seic
JBN,Select Asset Inc.,18.56,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbn
JBR,Select Asset Inc.,18.51,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbr
SGZA,"Selective Insurance Group, Inc.",24.44,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sgza
SIGI,"Selective Insurance Group, Inc.",23.3,1309907337,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sigi
SFBS,"ServisFirst Bancshares, Inc.",28.5,2096841387,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/sfbs
SVBI,Severn Bancorp Inc,4.65,46813312.35,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/svbi
SHG,Shinhan Financial Group Co Ltd,46.55,22073990775,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shg
SHBI,Shore Bancshares Inc,9.01,76359236.43,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi
SIFI,"SI Financial Group, Inc.",11.01,141240750.1,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi
SIEB,Siebert Financial Corp.,2.74,60513245.24,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb
BSRR,Sierra Bancorp,15.55,219583711.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr
SBNY,Signature Bank,117.73,5639141382,n/a,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny
SBNYW,Signature Bank,87.24,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbnyw
EAGL,Silver Eagle Acquisition Corp.,9.8,398125000,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/eagl
EAGLU,Silver Eagle Acquisition Corp.,10.68,433875000,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/eaglu
EAGLW,Silver Eagle Acquisition Corp.,0.68,0,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/eaglw
SAMG,Silvercrest Asset Management Group Inc.,16.44,123699015.2,n/a,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg
SFNC,Simmons First National Corporation,39.11,637972488.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc
SMPL,Simplicity Bancorp Inc.,16.43,121541352.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/smpl
ISM,SLM Corporation,24.5,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ism
JSM,SLM Corporation,22.25,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jsm
OSM,SLM Corporation,24.73,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/osm
SLM,SLM Corporation,8.73,3692235453,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slm
SLMAP,SLM Corporation,49.05,161865000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmap
SLMBP,SLM Corporation,74.5,298000000,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/slmbp
SFBC,"Sound Financial Bancorp, Inc.",17.4097,43577088.44,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,58.25,1405135276,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb
SOCB,Southcoast Financial Corporation,7.2599,51471979.53,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/socb
SFST,"Southern First Bancshares, Inc.",13.8575,66775398.54,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",34.95,115745313,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",10.55,122460306.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",29.58,556871541.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi
OKSB,"Southwest Bancorp, Inc.",15.82,313085536,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb
SGB,Southwest Georgia Financial Corporation,14.53,37020071.61,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sgb
SPBC,"SP Bancorp, Inc.",28.88,46274799.44,n/a,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/spbc
LEAF,"Springleaf Holdings, Inc.",26.84,3082114902,n/a,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/leaf
SQBK,"Square 1 Financial, Inc.",19.04,473816987.8,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/sqbk
SFG,"StanCorp Financial Group, Inc.",60.32,2638245216,n/a,1999,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/sfg
STFC,State Auto Financial Corporation,21.61,883001952.8,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,16.47,529076433.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz
SIBC,"State Investors Bancorp, Inc.",16.3,37917369.7,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sibc
STT,State Street Corporation,71.45,30753621177,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stt
STL,Sterling Bancorp,11.81,987255320.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stl
SSFN,Stewardship Financial Corp,4.4,26395696.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
STC,Stewart Information Services Corporation,30.05,676633716.5,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/stc
SF,Stifel Financial Corporation,46,3011927510,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sf
SFB,Stifel Financial Corporation,25.65,0,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sfb
SFN,Stifel Financial Corporation,25.82,1265926146,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sfn
SYBT,"Stock Yards Bancorp, Inc.",29.73,435886662.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sybt
SGM,Stonegate Mortgage Corporation,12.86,331392375,n/a,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sgm
SUBK,Suffolk Bancorp,21.05,243611944.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/subk
SMFG,Sumitomo Mitsui Financial Group Inc,8.1,57269252813,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg
SMMF,"Summit Financial Group, Inc.",10.65,79419414.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf
SNBC,"Sun Bancorp, Inc.",3.89,338813464.5,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc
SLF,Sun Life Financial Inc.,38.29,23383229085,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf
STI,"SunTrust Banks, Inc.",39.08,20823508778,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti
SUSQ,"Susquehanna Bancshares, Inc.",10.36,1943806489,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/susq
SBBX,Sussex Bancorp,9.35,43601443.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx
SIVB,SVB Financial Group,111.56,5135646974,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb
SIVBO,SVB Financial Group,25.84,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo
SWSH,"Swisher Hygiene, Inc.",4.195,7378052.735,n/a,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/swsh
SWS,"SWS Group, Inc.",7.17,237098406.1,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sws
SYA,Symetra Financial Corporation,22.81,2643760090,n/a,2010,Finance,Life Insurance,http://www.nasdaq.com/symbol/sya
SNV,Synovus Financial Corp.,24.33,483060495.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/snv
GJH,SYNTHETIC FIXED INCOME SECURITIES INC,9.75,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh
GJS,SYNTHETIC FIXED INCOME SECURITIES INC,17.946,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs
GJO,SYNTHETIC FIXED INCOME SECURITIES INC,19.41,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo
GJT,"Synthetic Fixed-Income Securities, Inc.",17.9,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt
GJV,"Synthetic Fixed-Income Securities, Inc.",25.35,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv
TROW,"T. Rowe Price Group, Inc.",80.29,21120571055,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow
TLMR,"Talmer Bancorp, Inc.",13.49,944186859.4,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/tlmr
TAYC,"Taylor Capital Group, Inc.",21.85,641640042.5,n/a,2002,Finance,Major Banks,http://www.nasdaq.com/symbol/tayc
TAYCO,"Taylor Capital Group, Inc.",28.79,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tayco
TAYCP,"Taylor Capital Group, Inc.",26.1,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/taycp
TCB,TCF Financial Corporation,16.4,2732697757,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcb
AMTD,TD Ameritrade Holding Corporation,31.13,17170369991,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd
TRC,Tejon Ranch Co,28.32,582887705.8,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/trc
TRNO,Terreno Realty Corporation,18.51,463579044.4,n/a,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/trno
TBNK,Territorial Bancorp Inc.,20.19,199484932.8,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TCBI,"Texas Capital Bancshares, Inc.",53.6,2310790765,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",24.32,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",24.75,148500000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",37.509,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TPL,Texas Pacific Land Trust,171.54,1448751191,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/tpl
THRD,TF Financial Corporation,42.61,134288056.8,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/thrd
TFSL,TFS Financial Corporation,13.55,4144311185,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TBBK,"The Bancorp, Inc.",9.54,359704765.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BKYF,The Bank of Kentucky Financial Corp.,34.61,265187703.7,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkyf
BX,The Blackstone Group L.P.,34.47,17690776059,n/a,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/bx
CG,The Carlyle Group L.P.,34.47,10920471964,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
SCHW,The Charles Schwab Corporation,27.5,35781359323,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw
TCFC,The Community Financial Corporation,21.58,101132317.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
FBMS,"The First Bancshares, Inc.",14.27,73480225.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,35.95,330504563.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
THG,"The Hanover Insurance Group, Inc.",61.73,2719698797,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thg
THGA,"The Hanover Insurance Group, Inc.",24.2501,0,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thga
NDAQ,"The NASDAQ OMX Group, Inc.",42.36,7229598695,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ndaq
NAVG,"The Navigators Group, Inc.",63.04,898711730.6,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
TRV,"The Travelers Companies, Inc.",92.1,31225916481,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv
TPRE,Third Point Reinsurance Ltd.,15.18,1577579936,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/tpre
TSBK,"Timberland Bancorp, Inc.",10.66,75109677.76,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TIPT,Tiptree Financial Inc.,6.82,283622139.7,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/tipt
TMP,Tompkins Financial Corporation,45.22,671866188.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tmp
TMK,Torchmark Corporation,53.53,7050793506,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk
TD,Toronto Dominion Bank (The),52.33,96472836855,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/td
TWGP,"Tower Group International, Ltd.",2.11,120897912.8,n/a,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/twgp
TREE,"Tree.com, Inc.",24.99,282898020.5,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
TCBK,TriCo Bancshares,22.48,362679146.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
GTS,Triple-S Management Corporation,17.44,475849719.8,n/a,2007,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/gts
TSC,"TriState Capital Holdings, Inc.",10.19,292353943,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
TRST,TrustCo Bank Corp NY,6.84,647511397.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,23.35,1574713773,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TRCB,Two River Bancorp,8.66,68746015.74,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb
USB,U.S. Bancorp,42.75,77597656216,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,840.88,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb^a
GROW,"U.S. Global Investors, Inc.",3.61,55752630.62,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow
UBS,UBS AG,18.37,70614842508,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubs
UMBF,UMB Financial Corporation,56.56,2569993019,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,17.27,3746493165,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,12.65,67565509.55,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam
UBSH,Union Bankshares Corporation,24.25,1122098934,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh
UNB,"Union Bankshares, Inc.",25.202,112387361.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
UBCP,"United Bancorp, Inc.",7.92,42651607.68,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubcp
UBOH,"United Bancshares, Inc.",14.69,50406737.16,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uboh
UBSI,"United Bankshares, Inc.",31.76,2193841882,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsi
UCBA,United Community Bancorp,11.91,60025971.24,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ucba
UCBI,"United Community Banks, Inc.",16.74,1005969559,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ucbi
UCFC,United Community Financial Corp.,4.26,215531637.1,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ucfc
UBNK,"United Financial Bancorp, Inc.",12.53,659207773.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ubnk
UFCS,"United Fire Group, Inc",28.56,725419601.8,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ufcs
UIHC,United Insurance Holdings Corp.,16.22,338025935.4,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uihc
UBFO,United Security Bancshares,5.8,88440053,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubfo
USBI,"United Security Bancshares, Inc.",8.22,49563238.02,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usbi
UNTY,"Unity Bancorp, Inc.",9.35,71107619.55,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unty
UVE,UNIVERSAL INSURANCE HOLDINGS INC,12.54,444350097.2,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uve
